SampleLabel,Date,Location,Section,Trip,Year,Sample_Type,Metric,Conc,Units,MDL,Comments
HE_B_5.22_ANI_ZZ,20221013,Heather,B,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
HE_B_5.22_ANI_ZZ,20221013,Heather,B,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
HE_C_5.22_ANI_ZZ,20221013,Heather,C,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
HE_C_5.22_ANI_ZZ,20221013,Heather,C,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
HE_C_5.22_ANI_ZZ,20221013,Heather,C,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
HE_C_5.22_ANI_ZZ,20221013,Heather,C,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
LY_A_5.22_ANI_ZZ,20221012,Lyness,A,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
LY_A_5.22_ANI_ZZ,20221012,Lyness,A,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_A_5.22_ANI_ZZ,20221012,Lyness,A,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
LY_A_5.22_ANI_ZZ,20221012,Lyness,A,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
LY_B_5.22_ANI_ZZ,20221012,Lyness,B,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
LY_B_5.22_ANI_ZZ,20221012,Lyness,B,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_B_5.22_ANI_ZZ,20221012,Lyness,B,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
LY_B_5.22_ANI_ZZ,20221012,Lyness,B,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
LY_C_5.22_ANI_ZZ,20221012,Lyness,C,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
LY_C_5.22_ANI_ZZ,20221012,Lyness,C,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_C_5.22_ANI_ZZ,20221012,Lyness,C,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
LY_C_5.22_ANI_ZZ,20221012,Lyness,C,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
PE_A_5.22_ANI_DU,20221011,Pear,A,5,2022,Duplicate,Fl,NA,milligrams per liter,0.1,below method detection limit
PE_A_5.22_ANI_DU,20221011,Pear,A,5,2022,Duplicate,Cl,0.3,milligrams per liter,0.2,NA
PE_A_5.22_ANI_DU,20221011,Pear,A,5,2022,Duplicate,Br,NA,milligrams per liter,0.2,below method detection limit
PE_A_5.22_ANI_DU,20221011,Pear,A,5,2022,Duplicate,SO4,NA,milligrams per liter,1.5,below method detection limit
PE_A_5.22_ANI_ZZ,20221011,Pear,A,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
PE_A_5.22_ANI_ZZ,20221011,Pear,A,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
PE_A_5.22_ANI_ZZ,20221011,Pear,A,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
PE_A_5.22_ANI_ZZ,20221011,Pear,A,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
PE_B_5.22_ANI_ZZ,20221011,Pear,B,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
PE_B_5.22_ANI_ZZ,20221011,Pear,B,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
PE_B_5.22_ANI_ZZ,20221011,Pear,B,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
PE_B_5.22_ANI_ZZ,20221011,Pear,B,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
PE_C_5.22_ANI_ZZ,20221011,Pear,C,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
PE_C_5.22_ANI_ZZ,20221011,Pear,C,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
PE_C_5.22_ANI_ZZ,20221011,Pear,C,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
PE_C_5.22_ANI_ZZ,20221011,Pear,C,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
TO_A_5.22_ANI_ZZ,20221014,Topaz,A,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
TO_A_5.22_ANI_ZZ,20221014,Topaz,A,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
TO_A_5.22_ANI_ZZ,20221014,Topaz,A,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
TO_A_5.22_ANI_ZZ,20221014,Topaz,A,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
TO_B_5.22_ANI_ZZ,20221014,Topaz,B,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
TO_B_5.22_ANI_ZZ,20221014,Topaz,B,5,2022,Standard,Cl,0.2,milligrams per liter,0.2,NA
TO_B_5.22_ANI_ZZ,20221014,Topaz,B,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
TO_B_5.22_ANI_ZZ,20221014,Topaz,B,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
TO_C_5.22_ANI_ZZ,20221014,Topaz,C,5,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
TO_C_5.22_ANI_ZZ,20221014,Topaz,C,5,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
TO_C_5.22_ANI_ZZ,20221014,Topaz,C,5,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
TO_C_5.22_ANI_ZZ,20221014,Topaz,C,5,2022,Standard,SO4,NA,milligrams per liter,1.5,below method detection limit
PE_A_1.21_DOC_ZZ,20210615,Pear,A,1,2021,Standard,DOC,1.5,milligrams per liter,0.4,NA
PE_A_1.21_DOC_DU,20210615,Pear,A,1,2021,Duplicate,DOC,1.4,milligrams per liter,0.4,NA
PE_B_1.21_DOC_ZZ,20210615,Pear,B,1,2021,Standard,DOC,1.5,milligrams per liter,0.4,NA
PE_C_1.21_DOC_ZZ,20210615,Pear,C,1,2021,Standard,DOC,1.5,milligrams per liter,0.4,NA
TO_A_1.21_DOC_ZZ,20210619,Topaz,A,1,2021,Standard,DOC,2,milligrams per liter,0.4,NA
TO_B_1.21_DOC_ZZ,20210619,Topaz,B,1,2021,Standard,DOC,3.1,milligrams per liter,0.4,NA
TO_C_1.21_DOC_ZZ,20210619,Topaz,C,1,2021,Standard,DOC,2,milligrams per liter,0.4,NA
TO_C_1.21_DOC_DU,20210619,Topaz,C,1,2021,Duplicate,DOC,2.1,milligrams per liter,0.4,NA
FR_A_1.21_DOC_ZZ,20210616,Frog,A,1,2021,Standard,DOC,1.3,milligrams per liter,0.4,NA
FR_B_1.21_DOC_ZZ,20210616,Frog,B,1,2021,Standard,DOC,1.4,milligrams per liter,0.4,NA
FR_C_1.21_DOC_ZZ,20210616,Frog,C,1,2021,Standard,DOC,1.4,milligrams per liter,0.4,NA
HE_A_1.21_DOC_ZZ,20210617,Heather,A,1,2021,Standard,DOC,3.6,milligrams per liter,0.4,NA
HE_B_1.21_DOC_ZZ,20210617,Heather,B,1,2021,Standard,DOC,3.1,milligrams per liter,0.4,NA
HE_C_1.21_DOC_ZZ,20210617,Heather,C,1,2021,Standard,DOC,3,milligrams per liter,0.4,NA
EM_A_1.21_DOC_ZZ,20210618,Emerald,A,1,2021,Standard,DOC,1.1,milligrams per liter,0.4,NA
EM_B_1.21_DOC_ZZ,20210618,Emerald,B,1,2021,Standard,DOC,1.3,milligrams per liter,0.4,NA
EM_C_1.21_DOC_ZZ,20210618,Emerald,C,1,2021,Standard,DOC,1.3,milligrams per liter,0.4,NA
LY_A_1.21_DOC_ZZ,20210620,Lyness,A,1,2021,Standard,DOC,1.7,milligrams per liter,0.4,NA
LY_B_1.21_DOC_ZZ,20210620,Lyness,B,1,2021,Standard,DOC,2,milligrams per liter,0.4,NA
EM_A_2.21_DOC_DU,20210724,Emerald,A,2,2021,Duplicate,DOC,1,milligrams per liter,0.7,NA
EM_C_2.21_DOC_ZZ,20210724,Emerald,C,2,2021,Standard,DOC,1.1,milligrams per liter,0.7,NA
FR_A_2.21_DOC_ZZ,20210725,Frog,A,2,2021,Standard,DOC,1.2,milligrams per liter,0.7,NA
FR_B_2.21_DOC_ZZ,20210725,Frog,B,2,2021,Standard,DOC,1.5,milligrams per liter,0.7,NA
HE_B_2.21_DOC_ZZ,20210722,Heather,B,2,2021,Standard,DOC,2.7,milligrams per liter,0.7,NA
HE_C_2.21_DOC_ZZ,20210722,Heather,C,2,2021,Standard,DOC,2.7,milligrams per liter,0.7,NA
LY_B_2.21_DOC_ZZ,20210721,Lyness,B,2,2021,Standard,DOC,1.8,milligrams per liter,0.7,NA
PE_A_2.21_DOC_ZZ,20210720,Pear,A,2,2021,Standard,DOC,1.4,milligrams per liter,0.7,NA
PE_B_2.21_DOC_ZZ,20210720,Pear,B,2,2021,Standard,DOC,1.5,milligrams per liter,0.7,NA
HE_A_3.21_DOC_ZZ,20210817,Heather,A,3,2021,Standard,DOC,2.7,milligrams per liter,0.8,NA
HE_A_3.21_DOC_DU,20210817,Heather,A,3,2021,Duplicate,DOC,2.8,milligrams per liter,0.8,NA
HE_B_3.21_DOC_ZZ,20210817,Heather,B,3,2021,Standard,DOC,2.8,milligrams per liter,0.8,NA
HE_C_3.21_DOC_ZZ,20210817,Heather,C,3,2021,Standard,DOC,2.9,milligrams per liter,0.8,NA
EM_A_3.21_DOC_ZZ,20210820,Emerald,A,3,2021,Standard,DOC,1.2,milligrams per liter,0.8,NA
EM_B_3.21_DOC_ZZ,20210820,Emerald,B,3,2021,Standard,DOC,1.2,milligrams per liter,0.8,NA
EM_C_3.21_DOC_ZZ,20210820,Emerald,C,3,2021,Standard,DOC,1.2,milligrams per liter,0.8,NA
PE_A_3.21_DOC_ZZ,20210821,Pear,A,3,2021,Standard,DOC,1.6,milligrams per liter,0.8,NA
PE_B_3.21_DOC_ZZ,20210821,Pear,B,3,2021,Standard,DOC,1.7,milligrams per liter,0.8,NA
PE_C_3.21_DOC_ZZ,20210821,Pear,C,3,2021,Standard,DOC,1.6,milligrams per liter,0.8,NA
LY_A_3.21_DOC_ZZ,20210819,Lyness,A,3,2021,Standard,DOC,1.7,milligrams per liter,0.8,NA
LY_B_3.21_DOC_ZZ,20210819,Lyness,B,3,2021,Standard,DOC,1.5,milligrams per liter,0.8,NA
LY_C_3.21_DOC_ZZ,20210819,Lyness,C,3,2021,Standard,DOC,1.5,milligrams per liter,0.8,NA
FR_A_3.21_DOC_ZZ,20210818,Frog,A,3,2021,Standard,DOC,1.5,milligrams per liter,0.8,NA
FR_B_3.21_DOC_ZZ,20210818,Frog,B,3,2021,Standard,DOC,1.6,milligrams per liter,0.8,NA
FR_C_3.21_DOC_ZZ,20210818,Frog,C,3,2021,Standard,DOC,1.4,milligrams per liter,0.8,NA
TO_A_3.21_DOC_ZZ,20210821,Topaz,A,3,2021,Standard,DOC,1.9,milligrams per liter,0.8,NA
TO_B_3.21_DOC_ZZ,20210821,Topaz,B,3,2021,Standard,DOC,3.1,milligrams per liter,0.8,NA
TO_C_3.21_DOC_ZZ,20210821,Topaz,C,3,2021,Standard,DOC,1.9,milligrams per liter,0.8,NA
EM_A_5.21_DOC_ZZ,20211117,Emerald,A,5,2021,Standard,DOC,1.4,milligrams per liter,0.5,NA
EM_A_5.21_DOC_DU,20211117,Emerald,A,5,2021,Duplicate,DOC,1.5,milligrams per liter,0.5,NA
HE_B_5.21_DOC_ZZ,20211117,Heather,B,5,2021,Standard,DOC,2.9,milligrams per liter,0.5,NA
PE_A_5.21_DOC_ZZ,20211117,Pear,A,5,2021,Standard,DOC,1.9,milligrams per liter,0.5,NA
EM_A_1.22_DOC_ZZ,20220622,Emerald,A,1,2022,Standard,DOC,0.9,milligrams per liter,0.5,NA
EM_B_1.22_DOC_ZZ,20220622,Emerald,B,1,2022,Standard,DOC,0.9,milligrams per liter,0.5,NA
EM_C_1.22_DOC_ZZ,20220622,Emerald,C,1,2022,Standard,DOC,1.3,milligrams per liter,0.5,NA
FR_A_1.22_DOC_ZZ,20220626,Frog,A,1,2022,Standard,DOC,0.8,milligrams per liter,0.5,NA
FR_B_1.22_DOC_ZZ,20220626,Frog,B,1,2022,Standard,DOC,0.8,milligrams per liter,0.5,NA
FR_C_1.22_DOC_DU,20220626,Frog,C,1,2022,Duplicate,DOC,0.8,milligrams per liter,0.5,NA
FR_C_1.22_DOC_ZZ,20220626,Frog,C,1,2022,Standard,DOC,0.8,milligrams per liter,0.5,NA
HE_A_1.22_DOC_ZZ,20220623,Heather,A,1,2022,Standard,DOC,2.6,milligrams per liter,0.5,NA
HE_B_1.22_DOC_ZZ,20220623,Heather,B,1,2022,Standard,DOC,2,milligrams per liter,0.5,NA
HE_C_1.22_DOC_ZZ,20220623,Heather,C,1,2022,Standard,DOC,2.2,milligrams per liter,0.5,NA
LY_A_1.22_DOC_ZZ,20220625,Lyness,A,1,2022,Standard,DOC,1.1,milligrams per liter,0.5,NA
LY_B_1.22_DOC_ZZ,20220625,Lyness,B,1,2022,Standard,DOC,1.3,milligrams per liter,0.5,NA
LY_C_1.22_DOC_ZZ,20220625,Lyness,C,1,2022,Standard,DOC,1,milligrams per liter,0.5,NA
PE_A_1.22_DOC_ZZ,20220621,Pear,A,1,2022,Standard,DOC,0.8,milligrams per liter,0.5,NA
PE_B_1.22_DOC_ZZ,20220621,Pear,B,1,2022,Standard,DOC,0.7,milligrams per liter,0.5,NA
PE_C_1.22_DOC_ZZ,20220621,Pear,C,1,2022,Standard,DOC,0.8,milligrams per liter,0.5,NA
TO_A_1.22_DOC_ZZ,20220624,Topaz,A,1,2022,Standard,DOC,1.1,milligrams per liter,0.5,NA
TO_B_1.22_DOC_ZZ,20220624,Topaz,B,1,2022,Standard,DOC,2.1,milligrams per liter,0.5,NA
TO_C_1.22_DOC_ZZ,20220624,Topaz,C,1,2022,Standard,DOC,1.3,milligrams per liter,0.5,NA
HE_A_2.22_DOC_ZZ,20220715,Heather,A,2,2022,Standard,DOC,2.3,milligrams per liter,0.5,NA
HE_B_2.22_DOC_ZZ,20220715,Heather,B,2,2022,Standard,DOC,2.4,milligrams per liter,0.5,NA
HE_C_2.22_DOC_ZZ,20220715,Heather,C,2,2022,Standard,DOC,2.6,milligrams per liter,0.5,NA
LY_A_2.22_DOC_ZZ,20220713,Lyness,A,2,2022,Standard,DOC,1.1,milligrams per liter,0.5,NA
FR_A_2.22_DOC_ZZ,20220714,Frog,A,2,2022,Standard,DOC,1,milligrams per liter,0.5,NA
FR_B_2.22_DOC_ZZ,20220714,Frog,B,2,2022,Standard,DOC,1.2,milligrams per liter,0.5,NA
FR_C_2.22_DOC_ZZ,20220714,Frog,C,2,2022,Standard,DOC,0.9,milligrams per liter,0.5,NA
PE_A_2.22_DOC_ZZ,20220712,Pear,A,2,2022,Standard,DOC,1.1,milligrams per liter,0.5,NA
PE_B_2.22_DOC_ZZ,20220712,Pear,B,2,2022,Standard,DOC,1,milligrams per liter,0.5,NA
PE_C_2.22_DOC_ZZ,20220712,Pear,C,2,2022,Standard,DOC,1,milligrams per liter,0.5,NA
TO_A_2.22_DOC_ZZ,20220717,Topaz,A,2,2022,Standard,DOC,1.4,milligrams per liter,0.5,NA
TO_B_2.22_DOC_ZZ,20220717,Topaz,B,2,2022,Standard,DOC,3.1,milligrams per liter,0.5,NA
EM_A_2.22_DOC_ZZ,20220717,Emerald,A,2,2022,Standard,DOC,0.9,milligrams per liter,0.5,NA
EM_B_2.22_DOC_ZZ,20220717,Emerald,B,2,2022,Standard,DOC,1,milligrams per liter,0.5,NA
EM_C_2.22_DOC_ZZ,20220717,Emerald,C,2,2022,Standard,DOC,1.1,milligrams per liter,0.5,NA
LY_C_2.22_DOC_ZZ,20220713,Lyness,C,2,2022,Standard,DOC,1.2,milligrams per liter,0.5,NA
HE_A_3.22_DOC_ZZ,20220818,Heather,A,3,2022,Standard,DOC,2.6,milligrams per liter,0.8,NA
HE_B_3.22_DOC_ZZ,20220818,Heather,B,3,2022,Standard,DOC,2.5,milligrams per liter,0.8,NA
HE_C_3.22_DOC_ZZ,20220818,Heather,C,3,2022,Standard,DOC,2.6,milligrams per liter,0.8,NA
EM_A_3.22_DOC_ZZ,20220820,Emerald,A,3,2022,Standard,DOC,1,milligrams per liter,0.8,NA
EM_A_3.22_DOC_DU,20220820,Emerald,A,3,2022,Duplicate,DOC,1.1,milligrams per liter,0.8,NA
EM_B_3.22_DOC_ZZ,20220820,Emerald,B,3,2022,Standard,DOC,1,milligrams per liter,0.8,NA
EM_C_3.22_DOC_ZZ,20220820,Emerald,C,3,2022,Standard,DOC,1.2,milligrams per liter,0.8,NA
PE_A_3.22_DOC_ZZ,20220816,Pear,A,3,2022,Standard,DOC,1.7,milligrams per liter,0.8,NA
PE_B_3.22_DOC_ZZ,20220816,Pear,B,3,2022,Standard,DOC,1.5,milligrams per liter,0.8,NA
LY_A_3.22_DOC_ZZ,20220817,Lyness,A,3,2022,Standard,DOC,1.2,milligrams per liter,0.8,NA
LY_B_3.22_DOC_ZZ,20220817,Lyness,B,3,2022,Standard,DOC,1.4,milligrams per liter,0.8,NA
LY_C_3.22_DOC_ZZ,20220817,Lyness,C,3,2022,Standard,DOC,1.3,milligrams per liter,0.8,NA
FR_A_3.22_DOC_ZZ,20220819,Frog,A,3,2022,Standard,DOC,1.3,milligrams per liter,0.8,NA
FR_B_3.22_DOC_ZZ,20220819,Frog,B,3,2022,Standard,DOC,1.4,milligrams per liter,0.8,NA
FR_C_3.22_DOC_ZZ,20220819,Frog,C,3,2022,Standard,DOC,1.4,milligrams per liter,0.8,NA
TO_A_3.22_DOC_ZZ,20220819,Topaz,A,3,2022,Standard,DOC,1.5,milligrams per liter,0.8,NA
TO_B_3.22_DOC_ZZ,20220819,Topaz,B,3,2022,Standard,DOC,3.1,milligrams per liter,0.8,NA
TO_C_3.22_DOC_ZZ,20220819,Topaz,C,3,2022,Standard,DOC,1.6,milligrams per liter,0.8,NA
HE_A_4.22_DOC_ZZ,20220916,Heather,A,4,2022,Standard,DOC,3.2,milligrams per liter,0.6,NA
HE_B_4.22_DOC_ZZ,20220916,Heather,B,4,2022,Standard,DOC,2.6,milligrams per liter,0.6,NA
EM_A_4.22_DOC_ZZ,20220917,Emerald,A,4,2022,Standard,DOC,5,milligrams per liter,0.6,NA
EM_B_4.22_DOC_ZZ,20220917,Emerald,B,4,2022,Standard,DOC,1.1,milligrams per liter,0.6,NA
EM_C_4.22_DOC_ZZ,20220917,Emerald,C,4,2022,Standard,DOC,1,milligrams per liter,0.6,NA
PE_A_4.22_DOC_ZZ,20220913,Pear,A,4,2022,Standard,DOC,1.5,milligrams per liter,0.6,NA
PE_B_4.22_DOC_ZZ,20220913,Pear,B,4,2022,Standard,DOC,1.6,milligrams per liter,0.6,NA
PE_C_4.22_DOC_ZZ,20220913,Pear,C,4,2022,Standard,DOC,1.5,milligrams per liter,0.6,NA
LY_A_4.22_DOC_ZZ,20220914,Lyness,A,4,2022,Standard,DOC,1.3,milligrams per liter,0.6,NA
LY_B_4.22_DOC_ZZ,20220914,Lyness,B,4,2022,Standard,DOC,1.6,milligrams per liter,0.6,NA
LY_C_4.22_DOC_ZZ,20220914,Lyness,C,4,2022,Standard,DOC,1.3,milligrams per liter,0.6,NA
FR_A_4.22_DOC_ZZ,20220915,Frog,A,4,2022,Standard,DOC,1.5,milligrams per liter,0.6,NA
FR_B_4.22_DOC_ZZ,20220915,Frog,B,4,2022,Standard,DOC,1.5,milligrams per liter,0.6,NA
FR_C_4.22_DOC_ZZ,20220915,Frog,C,4,2022,Standard,DOC,1.5,milligrams per liter,0.6,NA
TO_A_4.22_DOC_ZZ,20220915,Topaz,A,4,2022,Standard,DOC,1.7,milligrams per liter,0.6,NA
TO_C_4.22_DOC_ZZ,20220915,Topaz,C,4,2022,Standard,DOC,1.9,milligrams per liter,0.6,NA
PE_B_4.22_DOC_DU,20220913,Pear,B,4,2022,Duplicate,DOC,1.4,milligrams per liter,0.6,NA
EM_A_5.22_DOC_DU,20221015,Emerald,A,5,2022,Duplicate,DOC,1.2,milligrams per liter,0.7,NA
EM_A_5.22_DOC_ZZ,20221015,Emerald,A,5,2022,Standard,DOC,1.7,milligrams per liter,0.7,NA
EM_B_5.22_DOC_ZZ,20221015,Emerald,B,5,2022,Standard,DOC,1.2,milligrams per liter,0.7,NA
EM_C_5.22_DOC_ZZ,20221015,Emerald,C,5,2022,Standard,DOC,1.3,milligrams per liter,0.7,NA
FR_A_5.22_DOC_ZZ,20221014,Frog,A,5,2022,Standard,DOC,1.8,milligrams per liter,0.7,NA
FR_B_5.22_DOC_ZZ,20221014,Frog,B,5,2022,Standard,DOC,1.8,milligrams per liter,0.7,NA
FR_C_5.22_DOC_ZZ,20221014,Frog,C,5,2022,Standard,DOC,1.7,milligrams per liter,0.7,NA
HE_A_5.22_DOC_ZZ,20221013,Heather,A,5,2022,Standard,DOC,3.1,milligrams per liter,0.7,NA
HE_B_5.22_DOC_ZZ,20221013,Heather,B,5,2022,Standard,DOC,2.8,milligrams per liter,0.7,NA
HE_C_5.22_DOC_ZZ,20221013,Heather,C,5,2022,Standard,DOC,2.6,milligrams per liter,0.7,NA
LY_A_5.22_DOC_ZZ,20221012,Lyness,A,5,2022,Standard,DOC,1.2,milligrams per liter,0.7,NA
LY_B_5.22_DOC_ZZ,20221012,Lyness,B,5,2022,Standard,DOC,1.2,milligrams per liter,0.7,NA
LY_C_5.22_DOC_ZZ,20221012,Lyness,C,5,2022,Standard,DOC,1.2,milligrams per liter,0.7,NA
PE_A_5.22_DOC_ZZ,20221011,Pear,A,5,2022,Standard,DOC,1.5,milligrams per liter,0.7,NA
PE_B_5.22_DOC_ZZ,20221011,Pear,B,5,2022,Standard,DOC,1.6,milligrams per liter,0.7,NA
PE_C_5.22_DOC_ZZ,20221011,Pear,C,5,2022,Standard,DOC,2,milligrams per liter,0.7,NA
TO_A_5.22_DOC_ZZ,20221014,Topaz,A,5,2022,Standard,DOC,2.2,milligrams per liter,0.7,NA
TO_B_5.22_DOC_ZZ,20221014,Topaz,B,5,2022,Standard,DOC,3.5,milligrams per liter,0.7,NA
TO_C_5.22_DOC_ZZ,20221014,Topaz,C,5,2022,Standard,DOC,1.9,milligrams per liter,0.7,NA
PE_A_1.21_ANI_ZZ,20210615,Pear,A,1,2021,Standard,Alkalinity_CaCO3,3.17,milligrams per liter,NA,NA
EM_A_1.21_ANI_ZZ,20210618,Emerald,A,1,2021,Standard,Alkalinity_CaCO3,3.13,milligrams per liter,NA,NA
HE_A_1.21_ANI_ZZ,20210617,Heather,A,1,2021,Standard,Alkalinity_CaCO3,4.3,milligrams per liter,NA,NA
TO_A_1.21_ANI_ZZ,20210619,Topaz,A,1,2021,Standard,Alkalinity_CaCO3,3.63,milligrams per liter,NA,NA
FR_A_1.21_ANI_ZZ,20210616,Frog,A,1,2021,Standard,Alkalinity_CaCO3,4.3,milligrams per liter,NA,NA
LY_A_1.21_ANI_ZZ,20210620,Lyness,A,1,2021,Standard,Alkalinity_CaCO3,3.4,milligrams per liter,NA,NA
PE_A_2.21_ANI_ZZ,20210720,Pear,A,2,2021,Standard,Alkalinity_CaCO3,3.47,milligrams per liter,NA,NA
LY_A_2.21_ANI_ZZ,20210721,Lyness,A,2,2021,Standard,Alkalinity_CaCO3,3.47,milligrams per liter,NA,NA
HE_A_2.21_ANI_ZZ,20210722,Heather,A,2,2021,Standard,Alkalinity_CaCO3,3.9,milligrams per liter,NA,NA
TO_A_2.21_ANI_ZZ,20210723,Topaz,A,2,2021,Standard,Alkalinity_CaCO3,3.63,milligrams per liter,NA,NA
EM_A_2.21_ANI_ZZ,20210724,Emerald,A,2,2021,Standard,Alkalinity_CaCO3,3.87,milligrams per liter,NA,NA
FR_A_2.21_ANI_ZZ,20210725,Frog,A,2,2021,Standard,Alkalinity_CaCO3,5,milligrams per liter,NA,NA
PE_A_3.21_ANI_ZZ,20210821,Pear,A,3,2021,Standard,Alkalinity_CaCO3,3.6,milligrams per liter,NA,NA
TO_A_3.21_ANI_ZZ,20210821,Topaz,A,3,2021,Standard,Alkalinity_CaCO3,4,milligrams per liter,NA,NA
HE_A_3.21_ANI_ZZ,20210817,Heather,A,3,2021,Standard,Alkalinity_CaCO3,4.07,milligrams per liter,NA,NA
LY_A_3.21_ANI_ZZ,20210819,Lyness,A,3,2021,Standard,Alkalinity_CaCO3,3.53,milligrams per liter,NA,NA
EM_A_3.21_ANI_ZZ,20210820,Emerald,A,3,2021,Standard,Alkalinity_CaCO3,3.93,milligrams per liter,NA,NA
FR_A_3.21_ANI_ZZ,20210818,Frog,A,3,2021,Standard,Alkalinity_CaCO3,5.33,milligrams per liter,NA,NA
HE_B_5.21_ANI_ZZ,20211117,Heather,B,5,2021,Standard,Alkalinity_CaCO3,5.13,milligrams per liter,NA,NA
HE_B_5.21_ANI_DU,20211117,Heather,B,5,2021,Duplicate,Alkalinity_CaCO3,4.76,milligrams per liter,NA,NA
PE_A_5.21_ANI_ZZ,20211117,Pear,A,5,2021,Standard,Alkalinity_CaCO3,4.29,milligrams per liter,NA,NA
EM_A_5.21_ANI_ZZ,20211117,Emerald,A,5,2021,Standard,Alkalinity_CaCO3,4.34,milligrams per liter,NA,NA
PE_A_1.22_ANI_ZZ,20220621,Pear,A,1,2022,Standard,Alkalinity_CaCO3,2.93,milligrams per liter,NA,NA
EM_A_1.22_ANI_ZZ,20220622,Emerald,A,1,2022,Standard,Alkalinity_CaCO3,2.67,milligrams per liter,NA,NA
FR_A_1.22_ANI_ZZ,20220626,Frog,A,1,2022,Standard,Alkalinity_CaCO3,3.73,milligrams per liter,NA,NA
TO_A_1.22_ANI_ZZ,20220624,Topaz,A,1,2022,Standard,Alkalinity_CaCO3,3.07,milligrams per liter,NA,NA
LY_A_1.22_ANI_ZZ,20220625,Lyness,A,1,2022,Standard,Alkalinity_CaCO3,2.8,milligrams per liter,NA,NA
HE_A_1.22_ANI_ZZ,20220623,Heather,A,1,2022,Standard,Alkalinity_CaCO3,3,milligrams per liter,NA,NA
PE_A_2.22_ANI_ZZ,20220712,Pear,A,2,2022,Standard,Alkalinity_CaCO3,2.67,milligrams per liter,NA,NA
EM_A_2.22_ANI_ZZ,20220717,Emerald,A,2,2022,Standard,Alkalinity_CaCO3,2.73,milligrams per liter,NA,NA
FR_A_2.22_ANI_ZZ,20220714,Frog,A,2,2022,Standard,Alkalinity_CaCO3,4.13,milligrams per liter,NA,NA
TO_A_2.22_ANI_ZZ,20220717,Topaz,A,2,2022,Standard,Alkalinity_CaCO3,3.07,milligrams per liter,NA,NA
LY_A_2.22_ANI_ZZ,20220713,Lyness,A,2,2022,Standard,Alkalinity_CaCO3,2.67,milligrams per liter,NA,NA
HE_A_2.22_ANI_ZZ,20220715,Heather,A,2,2022,Standard,Alkalinity_CaCO3,3.07,milligrams per liter,NA,NA
PE_A_3.22_ANI_ZZ,20220816,Pear,A,3,2022,Standard,Alkalinity_CaCO3,3.57,milligrams per liter,NA,NA
EM_A_3.22_ANI_ZZ,20220820,Emerald,A,3,2022,Standard,Alkalinity_CaCO3,3.6,milligrams per liter,NA,NA
FR_A_3.22_ANI_ZZ,20220819,Frog,A,3,2022,Standard,Alkalinity_CaCO3,5.33,milligrams per liter,NA,NA
TO_A_3.22_ANI_ZZ,20220819,Topaz,A,3,2022,Standard,Alkalinity_CaCO3,4,milligrams per liter,NA,NA
